StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts,Location
2021-05-18 20:00:17.450620,3.5e-05,tcp,221.126.242.254,29083,   ->,159.65.26.180,1433,S_RA,184,184,2,110,56,1,London
2021-05-18 20:00:31.001425,3e-05,tcp,180.180.235.188,49097,   ->,159.65.26.180,1433,S_RA,0,0,2,112,58,1,London
2021-05-18 20:00:33.282199,0.016393,tcp,92.63.197.61,55929,   ->,167.99.141.164,8399,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:00:37.711375,0.333277,tcp,128.14.136.78,24588,   ->,159.65.26.180,1883,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:00:40.051855,0.051229,tcp,45.134.26.47,48701,   ->,167.71.64.32,4626,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:00:40.761322,0.057618,tcp,45.134.26.43,48633,   ->,159.65.26.180,53924,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:00:48.697003,3e-05,tcp,206.166.251.147,54057,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1,London
2021-05-18 20:00:51.729116,0.306534,tcp,159.89.194.175,45238,   ->,167.99.141.164,80,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:00:53.382334,0.043657,tcp,45.143.200.34,56880,   ->,167.71.64.32,2829,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:00:55.442545,0.049609,tcp,193.27.229.86,48396,   ->,167.71.64.32,23345,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:00:55.531311,0.041061,tcp,195.54.161.150,51446,   ->,167.99.141.164,53851,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:04.992326,0.018608,tcp,92.63.197.61,55929,   ->,167.99.141.164,8250,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:05.200571,0.0494,tcp,45.143.200.34,56880,   ->,167.71.64.32,6342,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:01:06.493624,0.053348,tcp,45.143.200.34,56880,   ->,167.71.64.32,4073,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:01:07.488165,0.051958,tcp,195.54.161.150,51446,   ->,167.99.141.164,11247,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:08.786147,0.038721,tcp,45.134.26.50,48760,   ->,167.99.141.164,36798,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:16.152402,0.043361,tcp,79.124.62.222,59155,   ->,159.65.26.180,3389,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:01:21.049964,0.038828,tcp,45.155.205.79,51432,   ->,167.99.141.164,23615,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:24.341018,0.053284,tcp,88.80.188.96,14167,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:01:33.869600,0.038937,tcp,45.143.200.34,56880,   ->,167.71.64.32,7582,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:01:43.102054,3.1e-05,tcp,146.88.240.4,42798,   ->,167.71.64.32,443,S_RA,32,32,2,110,56,1,Amsterdam
2021-05-18 20:01:43.752192,3.1e-05,tcp,74.120.14.94,19894,   ->,159.65.26.180,9984,S_RA,32,32,2,112,58,1,London
2021-05-18 20:01:44.740260,2.6e-05,tcp,89.250.148.154,54956,   ->,167.99.141.164,22,S_RA,112,112,2,128,74,1,Frankfurt
2021-05-18 20:01:44.885213,0.057265,tcp,45.143.200.34,56880,   ->,167.71.64.32,7546,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:01:45.793548,0.717884,tcp,189.204.192.117,32276,   ->,167.71.64.32,445,S_RA,0,0,4,240,132,2,Amsterdam
2021-05-18 20:01:49.159899,0.046484,tcp,185.191.34.206,59426,   ->,167.99.141.164,6480,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:51.067481,0.053527,tcp,45.155.205.80,51425,   ->,167.99.141.164,46142,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:51.856133,0.039332,tcp,45.146.164.54,8080,   ->,167.99.141.164,3000,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:52.623058,0.142452,tcp,201.149.21.179,40880,   ->,167.99.141.164,5098,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:01:55.815104,2.5e-05,tcp,198.12.66.100,59188,   ->,159.65.26.180,5800,S_RA,0,0,2,116,62,1,London
2021-05-18 20:02:03.107467,0.65451,tcp,125.19.38.238,16034,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:02:06.613593,0.043653,tcp,45.145.67.74,48413,   ->,167.99.141.164,55441,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:02:12.507980,0.402254,tcp,40.65.122.241,46284,   ->,167.99.141.164,3395,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:02:15.298036,2.6e-05,tcp,114.38.101.39,51471,   ->,167.99.141.164,1433,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 20:02:20.296310,0.04866,tcp,45.134.26.52,48809,   ->,167.71.64.32,35999,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:02:23.521706,0.046898,tcp,45.155.205.80,51425,   ->,167.99.141.164,45196,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:02:25.685944,0.055591,tcp,45.146.164.53,8080,   ->,159.65.26.180,6970,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:02:26.674551,3.8e-05,tcp,162.142.125.166,58869,   ->,167.71.64.32,65247,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 20:02:29.794132,0.004703,tcp,45.143.203.2,53110,   ->,167.71.64.32,3395,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:02:31.057238,0.050441,tcp,45.143.200.34,56880,   ->,167.71.64.32,7833,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:02:34.178663,3.3e-05,tcp,41.210.159.60,31037,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1,Frankfurt
2021-05-18 20:02:36.079070,2.7e-05,tcp,41.210.159.60,25328,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1,Frankfurt
2021-05-18 20:02:36.778748,0.05526,tcp,45.134.26.42,48776,   ->,159.65.26.180,64274,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:02:39.138331,2.5e-05,tcp,192.241.220.166,59512,   ->,167.99.141.164,27019,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:02:42.406933,0.044018,tcp,194.48.199.78,59578,   ->,159.65.26.180,9110,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:02:56.452809,2.4e-05,tcp,161.97.75.197,32767,   ->,159.65.26.180,8545,S_RA,0,0,2,110,56,1,London
2021-05-18 20:03:00.635417,0.045432,tcp,193.57.40.49,57949,   ->,167.99.141.164,4417,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:03:03.594124,2.5e-05,tcp,59.96.178.109,44769,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1,London
2021-05-18 20:03:04.132336,0.717619,tcp,186.224.34.218,63959,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:03:14.886670,0.048447,tcp,195.54.160.228,58908,   ->,167.71.64.32,53389,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:03:15.953049,3.7e-05,icmp,3.112.226.42,-1,  <->,167.71.64.32,-1,ECO,0,0,2,110,56,1,Amsterdam
2021-05-18 20:03:19.546096,3.4e-05,tcp,192.241.221.94,34616,   ->,159.65.26.180,27019,S_RA,0,0,2,110,56,1,London
2021-05-18 20:03:24.369981,2.6e-05,tcp,74.120.14.78,42454,   ->,167.71.64.32,9358,S_RA,32,32,2,112,58,1,Amsterdam
2021-05-18 20:03:28.414659,0.029308,tcp,5.188.206.18,46983,   ->,167.99.141.164,34095,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:03:41.728805,3.4e-05,tcp,192.241.220.166,47695,   ->,167.71.64.32,27019,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 20:03:42.562690,2.5e-05,tcp,151.246.140.230,29478,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:03:42.910249,0.057483,tcp,45.143.200.34,56880,   ->,167.71.64.32,6722,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:03:43.196686,2.5e-05,tcp,151.246.140.230,51822,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:03:43.825669,2.4e-05,tcp,151.246.140.230,15959,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:03:44.411386,0.048152,tcp,45.145.67.74,48413,   ->,167.99.141.164,34600,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:03:44.444989,2.5e-05,tcp,151.246.140.230,24389,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:03:45.076577,2.6e-05,tcp,151.246.140.230,57037,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:03:49.954703,3.2e-05,tcp,167.248.133.67,44536,   ->,159.65.26.180,8915,S_RA,0,0,2,112,58,1,London
2021-05-18 20:03:55.764977,2.4e-05,tcp,192.241.216.129,55461,   ->,167.99.141.164,11443,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:04:03.215386,2.6e-05,tcp,5.74.107.23,32876,   ->,167.99.141.164,554,S_RA,0,0,2,128,74,1,Frankfurt
2021-05-18 20:04:03.633603,0.059391,tcp,185.191.34.205,59908,   ->,167.71.64.32,6473,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:08.062736,0.050724,tcp,45.146.164.134,57865,   ->,159.65.26.180,6494,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:04:08.346542,0.052281,tcp,45.134.26.43,48633,   ->,167.71.64.32,29298,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:13.517666,0.041187,tcp,45.134.26.33,48434,   ->,167.99.141.164,2213,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:04:15.342738,0.047882,tcp,45.134.26.47,48701,   ->,167.71.64.32,46101,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:18.837107,0.136591,tcp,201.149.21.179,40880,   ->,167.71.64.32,5098,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:18.950406,0.045595,tcp,103.145.13.243,55760,   ->,159.65.26.180,50802,SR_RA,40,40,3,166,112,2,London
2021-05-18 20:04:19.771498,0.050992,tcp,45.146.164.152,8080,   ->,167.71.64.32,55050,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:19.958697,0.020376,tcp,62.210.189.127,40950,   ->,167.99.141.164,7324,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:04:20.654529,6.5e-05,tcp,192.241.216.129,52634,   ->,167.71.64.32,11443,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 20:04:23.841073,0.166724,tcp,107.170.203.195,41705,   ->,159.65.26.180,6588,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:04:25.575476,0.041242,tcp,45.134.26.49,48732,   ->,167.99.141.164,44777,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:04:27.564637,0.052788,tcp,45.143.200.34,56880,   ->,167.71.64.32,4273,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:29.187687,0.732333,tcp,201.220.16.8,50612,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:04:29.363169,0.046246,tcp,45.143.200.34,56880,   ->,167.71.64.32,191,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:32.643286,3.2e-05,tcp,183.136.225.14,19359,   ->,167.99.141.164,7547,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 20:04:34.795970,0.049163,tcp,45.143.200.34,56880,   ->,167.71.64.32,9948,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:37.271849,0.045473,tcp,185.191.34.204,59725,   ->,167.99.141.164,6476,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:04:39.391225,0.047266,tcp,45.134.26.42,48776,   ->,167.71.64.32,5687,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:42.172230,0.04932,tcp,45.143.200.34,56880,   ->,167.71.64.32,4943,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:44.346461,0.741982,tcp,186.16.32.146,58122,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:04:47.628282,3.2e-05,tcp,71.6.232.2,34739,   ->,167.71.64.32,989,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 20:04:48.164738,0.0149,tcp,92.63.197.83,56108,   ->,167.99.141.164,8458,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:04:50.772854,0.039318,tcp,45.143.200.34,56880,   ->,167.71.64.32,7634,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:04:55.880028,4.6e-05,tcp,122.228.19.80,51198,   ->,167.71.64.32,199,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 20:04:59.094461,2.6e-05,tcp,162.142.125.29,56140,   ->,167.71.64.32,18080,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 20:05:09.566604,3.2e-05,tcp,162.142.125.166,17765,   ->,167.99.141.164,51869,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 20:05:15.856982,0.050337,tcp,45.143.200.34,56880,   ->,167.71.64.32,4572,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:17.006316,0.004629,tcp,92.63.196.128,56554,   ->,167.71.64.32,8952,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:26.501044,0.049791,tcp,45.134.26.49,48732,   ->,167.71.64.32,32015,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:28.547078,0.092123,tcp,193.242.145.15,58330,   ->,167.99.141.164,20199,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:05:30.791012,0.041569,tcp,185.153.199.146,49000,   ->,167.99.141.164,57532,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:05:32.724837,2.9e-05,tcp,111.7.96.163,13187,   ->,167.71.64.32,8765,S_RA,0,0,2,120,66,1,Amsterdam
2021-05-18 20:05:37.013691,3.4e-05,tcp,146.88.240.4,41980,   ->,159.65.26.180,443,S_RA,0,0,2,110,56,1,London
2021-05-18 20:05:39.437340,3.4e-05,tcp,184.105.247.251,55428,   ->,167.99.141.164,21,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:05:40.935231,0.026525,tcp,89.248.165.199,58461,   ->,159.65.26.180,2512,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:05:45.583826,3.4e-05,tcp,46.101.28.43,50396,   ->,167.99.141.164,2222,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:05:47.238042,0.04065,tcp,78.128.113.250,57176,   ->,159.65.26.180,5050,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:05:48.917612,0.053955,tcp,45.143.200.34,56880,   ->,167.71.64.32,4398,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:49.428705,2981.86499,tcp,117.199.236.105,64234,   ->,159.65.26.180,23,S_RA,0,0,4,220,112,2,London
2021-05-18 20:05:51.911316,0.026195,tcp,62.210.189.127,40950,   ->,167.71.64.32,7324,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:54.135525,0.055445,tcp,185.153.197.32,48937,   ->,167.71.64.32,65490,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:05:57.835612,0.34802,tcp,193.239.154.202,53569,   ->,167.99.141.164,1433,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:06:11.347258,0.639334,tcp,165.138.121.120,35996,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:06:15.519953,0.122288,tcp,45.134.144.130,41144,   ->,167.99.141.164,5061,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:06:24.113911,0.057695,tcp,45.143.200.34,56880,   ->,167.71.64.32,5460,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:06:24.810520,3.3e-05,tcp,192.241.215.29,33699,   ->,159.65.26.180,11443,S_RA,0,0,2,110,56,1,London
2021-05-18 20:06:27.421986,2.135698,tcp,46.182.32.172,18436,   ->,167.99.141.164,22,S_RA,0,0,6,360,198,3,Frankfurt
2021-05-18 20:06:30.232164,2.8e-05,tcp,46.182.32.172,18456,   ->,167.99.141.164,22,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 20:06:34.291091,2.6e-05,tcp,74.120.14.21,57633,   ->,159.65.26.180,8008,S_RA,32,32,2,112,58,1,London
2021-05-18 20:06:40.672397,0.529201,tcp,109.162.27.14,58233,   ->,167.99.141.164,445,S_RA,0,0,4,240,132,2,Frankfurt
2021-05-18 20:06:42.400969,0.04859,tcp,45.146.164.211,57584,   ->,159.65.26.180,3000,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:06:45.364666,0.417423,tcp,203.158.221.90,53601,   ->,159.65.26.180,3398,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:06:49.174980,2.7e-05,tcp,74.120.14.16,46651,   ->,167.99.141.164,1194,S_RA,32,32,2,112,58,1,Frankfurt
2021-05-18 20:06:49.275013,0.047949,tcp,45.134.26.52,48809,   ->,167.71.64.32,50089,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:06:55.382871,0.045907,tcp,45.134.26.39,48536,   ->,167.71.64.32,60230,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:06:56.982037,2.5e-05,tcp,166.173.251.188,51444,   ->,167.99.141.164,554,S_RA,88,88,2,132,78,1,Frankfurt
2021-05-18 20:06:57.158600,0.051976,tcp,45.134.26.41,48609,   ->,159.65.26.180,6021,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:06:59.893607,0.209454,tcp,185.153.199.146,49000,   ->,167.71.64.32,1710,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:07:11.030557,0.049263,tcp,45.146.164.53,8080,   ->,167.71.64.32,33148,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:07:11.186331,0.051112,tcp,45.134.26.39,48536,   ->,159.65.26.180,28212,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:07:11.647607,0.057726,tcp,45.146.165.172,57385,   ->,159.65.26.180,6506,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:07:12.993749,2.8e-05,tcp,71.6.135.131,30909,   ->,159.65.26.180,14147,S_RA,16,16,2,112,58,1,London
2021-05-18 20:07:13.469659,0.007982,tcp,92.63.197.61,55929,   ->,167.71.64.32,8386,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:07:20.436997,2.6e-05,tcp,202.134.0.9,40332,   ->,167.99.141.164,2520,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:07:22.852437,3e-05,tcp,130.61.232.32,56444,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1,London
2021-05-18 20:07:26.446600,2.6e-05,tcp,146.88.240.4,58747,   ->,167.99.141.164,443,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 20:07:26.996348,0.0124,tcp,92.63.197.58,55556,   ->,159.65.26.180,8022,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:07:28.264316,0.052078,tcp,45.134.26.36,48485,   ->,159.65.26.180,55256,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:07:30.172394,3.3e-05,tcp,154.231.228.179,53201,   ->,167.99.141.164,22,S_RA,104,104,2,132,78,1,Frankfurt
2021-05-18 20:07:39.809204,0.732759,tcp,110.77.236.15,56632,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:07:43.701329,0.713049,tcp,105.162.6.68,49975,   ->,167.71.64.32,445,S_RA,0,0,4,240,132,2,Amsterdam
2021-05-18 20:07:50.772602,0.016542,tcp,62.210.189.127,41267,   ->,167.71.64.32,1859,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:07:53.777869,0.03926,tcp,45.143.200.34,56880,   ->,167.71.64.32,9406,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:07:57.353931,2.6e-05,tcp,182.254.151.2,52696,   ->,167.99.141.164,20277,S_RA,96,96,2,110,56,1,Frankfurt
2021-05-18 20:07:57.474781,0.042433,tcp,45.134.26.39,48536,   ->,167.99.141.164,53600,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:07:59.394629,0.055017,tcp,45.143.200.34,56880,   ->,167.71.64.32,6976,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:08:03.714056,3.2e-05,tcp,167.248.133.74,14143,   ->,167.99.141.164,9272,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 20:08:03.952540,0.032722,tcp,62.210.189.127,41267,   ->,167.99.141.164,1859,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:04.490541,0.009146,tcp,92.63.197.83,56108,   ->,159.65.26.180,8593,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:08:05.721486,0.061325,tcp,45.143.200.34,56880,   ->,167.71.64.32,2647,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:08:07.367629,0.061286,tcp,45.134.26.57,48909,   ->,159.65.26.180,41399,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:08:08.298126,0.038943,tcp,45.146.164.211,41246,   ->,167.99.141.164,8081,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:16.822546,0.039119,tcp,45.146.164.54,8080,   ->,167.99.141.164,9080,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:21.222032,0.213503,tcp,128.14.209.250,31852,   ->,159.65.26.180,21025,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:08:23.904299,0.042527,tcp,193.27.229.86,48396,   ->,167.99.141.164,55569,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:26.856377,2.5e-05,tcp,154.231.228.179,53328,   ->,167.99.141.164,22,S_RA,104,104,2,132,78,1,Frankfurt
2021-05-18 20:08:27.520887,0.046114,tcp,194.48.199.78,59578,   ->,167.99.141.164,9110,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:27.890636,0.141598,tcp,201.149.21.179,41176,   ->,167.99.141.164,7992,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:30.181815,2.5e-05,tcp,185.254.201.46,32766,   ->,167.99.141.164,554,S_RA,0,0,2,132,78,1,Frankfurt
2021-05-18 20:08:37.044875,3.7e-05,tcp,43.254.45.11,60650,   ->,167.71.64.32,7002,S_RA,0,0,2,128,74,1,Amsterdam
2021-05-18 20:08:37.340097,2.8e-05,tcp,43.254.45.11,46128,   ->,167.71.64.32,80,S_RA,0,0,2,128,74,1,Amsterdam
2021-05-18 20:08:44.925090,0.05182,tcp,45.146.165.175,57024,   ->,159.65.26.180,6510,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:08:46.310613,0.049379,tcp,195.54.161.150,51446,   ->,167.99.141.164,50306,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:46.996537,0.14807,tcp,201.149.21.179,41176,   ->,167.71.64.32,7992,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:08:54.322089,0.034386,tcp,45.146.164.52,8080,   ->,167.99.141.164,5648,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:08:54.689232,3.3e-05,tcp,157.36.65.141,40230,   ->,167.99.141.164,22,S_RA,40,40,2,128,74,1,Frankfurt
2021-05-18 20:08:57.338261,0.045202,tcp,103.145.13.243,55760,   ->,167.71.64.32,5038,SR_RA,40,40,3,166,112,2,Amsterdam
2021-05-18 20:08:58.987602,0.051856,tcp,45.143.200.34,56880,   ->,167.71.64.32,6437,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:09:00.483904,3.2e-05,tcp,74.120.14.22,44847,   ->,167.71.64.32,6443,S_RA,32,32,2,112,58,1,Amsterdam
2021-05-18 20:09:02.856582,2.5e-05,tcp,51.81.66.74,22,   ->,159.65.26.180,65076,SA_R,36,36,2,110,56,1,London
2021-05-18 20:09:10.081953,3.1e-05,tcp,74.120.14.69,21321,   ->,159.65.26.180,9160,S_RA,32,32,2,112,58,1,London
2021-05-18 20:09:11.546487,3.7e-05,tcp,71.6.199.23,22369,   ->,167.99.141.164,6379,S_RA,16,16,2,112,58,1,Frankfurt
2021-05-18 20:09:15.364738,3.4e-05,tcp,68.148.133.237,59001,   ->,167.71.64.32,23,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 20:09:24.122877,2.8e-05,tcp,162.142.125.74,41797,   ->,167.71.64.32,8863,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 20:09:29.337444,0.038984,tcp,45.146.164.64,8080,   ->,167.99.141.164,48555,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:09:37.977849,0.654827,tcp,186.189.205.34,53272,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:09:40.001675,2.6e-05,tcp,164.138.130.243,60680,   ->,167.99.141.164,22,S_RA,56,56,2,128,74,1,Frankfurt
2021-05-18 20:09:46.522448,2.3e-05,tcp,34.96.130.17,52217,   ->,159.65.26.180,21,S_RA,0,0,2,112,58,1,London
2021-05-18 20:09:49.522738,0.047564,tcp,45.134.26.47,48701,   ->,167.99.141.164,6602,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:09:57.609602,0.045009,tcp,45.143.200.34,56880,   ->,167.71.64.32,7719,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:09:57.795754,0.057681,tcp,45.143.200.34,56880,   ->,167.71.64.32,9667,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:10:00.806218,0.046665,tcp,45.143.200.34,56880,   ->,167.71.64.32,664,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:10:02.414405,0.699613,tcp,58.64.18.115,63050,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 20:10:05.304804,0.014507,tcp,185.156.73.67,48921,   ->,167.71.64.32,43921,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:10:05.664371,0.055423,tcp,185.153.197.52,48966,   ->,159.65.26.180,38984,SR_RA,0,0,3,166,112,2,London
2021-05-18 20:10:11.200937,0.037782,tcp,45.134.26.50,48760,   ->,167.99.141.164,14399,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 20:10:11.881669,2.7e-05,tcp,74.120.14.17,57176,   ->,159.65.26.180,6443,S_RA,32,32,2,112,58,1,London
2021-05-18 20:10:12.798234,0.097804,tcp,193.242.145.14,58728,   ->,167.71.64.32,9891,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:10:13.011957,0.044029,tcp,45.134.26.36,48485,   ->,167.71.64.32,50246,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 20:10:14.798761,0.155977,tcp,107.170.203.195,42020,   ->,159.65.26.180,4590,SR_RA,0,0,3,166,112,2,London
