SrcAddr,total_flows,total_bytes,total_pkts,total_src_bytes,total_src_pkts,avg_bytes_per_flow,avg_pkts_per_flow,avg_duration,median_duration,n_unique_dports,n_unique_sports,n_unique_dstaddr,n_unique_proto,port_scan_ratio,dst_diversity_ratio,entropy_dport,entropy_dstaddr,entropy_proto,first_seen,last_seen,active_duration_seconds,n_active_hours,flows_per_active_hour,location_mode,bytes_per_pkt,src_bytes_ratio,src_pkts_ratio,total_flows_log1p,total_bytes_log1p,total_pkts_log1p,total_src_bytes_log1p,total_src_pkts_log1p,avg_bytes_per_flow_log1p,avg_pkts_per_flow_log1p,active_duration_seconds_log1p,flows_per_active_hour_log1p,bytes_per_pkt_log1p,iforest_score,iforest_label,hdbscan_cluster,hdbscan_score,hdbscan_label,knn_score,copod_score,lof_score,ensemble_score,anomaly_label_final
54.39.163.249,1,240,4,132,2,240.0,4.0,0.576772,0.576772,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 21:47:36.264383,2021-05-18 21:47:36.264383,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14293836737514543,0,62,0.0,0,7.414851349573851e-06,18.126807003664233,0.9697687345700569,0.013706675565695974,0
54.71.133.140,3,588,6,294,3,196.0,2.0,3.1e-05,3.2e-05,1,1,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 10:30:39.723468,2021-05-18 17:36:05.142138,25525.41867,2,1.5,London,98.0,0.5,0.5,1.3862943611198906,6.3784261836515865,1.9459101490553132,5.68697535633982,1.3862943611198906,5.2832037287379885,1.0986122886681096,10.147469221116191,0.9162907318741551,4.59511985013459,0.007038148323563087,1,3,0.12390814573861832,0,0.9396425718209174,42.277225010766934,1.045577046786814,0.14321496839024916,0
54.90.146.91,3,588,6,294,3,196.0,2.0,3.3333333333333335e-05,3.1e-05,1,1,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 03:40:26.161190,2021-05-18 19:00:22.689147,55196.527957,2,1.5,London,98.0,0.5,0.5,1.3862943611198906,6.3784261836515865,1.9459101490553132,5.68697535633982,1.3862943611198906,5.2832037287379885,1.0986122886681096,10.9186734478747,0.9162907318741551,4.59511985013459,0.011845579626602154,1,3,0.0,0,1.051447978558717,43.70996366622188,0.978867117774221,0.12285644312062623,0
54.91.141.111,4,980,10,490,5,245.0,2.5,225.59795275,3.0500000000000003e-05,1,1,1,1,0.25,0.25,-0.0,-0.0,-0.0,2021-05-18 03:40:43.619270,2021-05-18 19:06:01.974146,55518.354876,2,2.0,London,98.0,0.5,0.5,1.6094379124341003,6.8885724595653635,2.3978952727983707,6.19644412779452,1.791759469228055,5.5053315359323625,1.252762968495368,10.924486975444589,1.0986122886681096,4.59511985013459,0.08010006575128303,1,-1,0.0571590681092215,0,2.69971163034646,61.72416311853526,1.1052470324139685,0.19387166970100753,0
54.93.74.239,7,1282,14,644,7,183.14285714285714,2.0,2.8285714285714284e-05,2.8e-05,1,1,1,1,0.14285714285714285,0.14285714285714285,-0.0,-0.0,-0.0,2021-05-18 06:51:14.672943,2021-05-18 16:11:06.543674,33591.870731,3,2.3333333333333335,London,91.57142857142857,0.5023400936037441,0.5,2.0794415416798357,7.1569563646156364,2.70805020110221,6.4692503167957724,2.0794415416798357,5.2157118538838745,1.0986122886681096,10.422069142812802,1.2039728043259361,4.527980547296961,0.0617618381944236,1,3,0.2127992876348786,0,1.7587274268207105,61.213809393636915,1.3282739954584575,0.21436245142560834,0
54.94.126.119,1,110,2,56,1,110.0,2.0,3e-05,3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 23:58:02.982561,2021-05-18 23:58:02.982561,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15391119557141636,0,46,0.0,0,0.0,12.310396588070835,1.0,0.00039247925009761807,0
58.118.204.15,1,166,3,112,2,166.0,3.0,0.237086,0.237086,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 01:11:44.109661,2021-05-19 01:11:44.109661,0.0,1,1.0,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.08102199128245735,0,2,0.01878472528440067,0,0.0003052524485714057,19.742765275594696,0.997049629284249,0.04820109132287219,0
58.147.178.116,1,110,2,56,1,110.0,2.0,2.8e-05,2.8e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 01:03:27.348609,2021-05-19 01:03:27.348609,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15416297455100197,0,43,0.0,0,0.0,12.504315144038483,1.0,0.0005527040780297053,0
58.177.159.42,1,110,2,56,1,110.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:50:39.880212,2021-05-18 12:50:39.880212,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.1544440301398431,0,42,0.0,0,0.0,12.69058086566854,1.0,0.0006885953269985944,0
58.182.55.179,1,112,2,58,1,112.0,2.0,4.2e-05,4.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:54:40.896338,2021-05-18 10:54:40.896338,0.0,1,1.0,Amsterdam,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.12407542536936889,0,-1,0.7499999999296711,0,4.2146848510894035e-08,13.000130097080593,1.6337626015179587,0.16507728768500882,0
58.186.56.8,1,240,4,132,2,240.0,4.0,0.815781,0.815781,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:23:02.916962,2021-05-18 10:23:02.916962,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14114912104874083,0,-1,0.6444636678200739,0,0.00047308249081995884,20.570567466830582,1.2157240281083779,0.14689845958065134,0
58.186.60.10,1,356,6,194,3,356.0,6.0,1.551283,1.551283,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:20:47.261783,2021-05-18 13:20:47.261783,0.0,1,1.0,Amsterdam,59.333333333333336,0.5449438202247191,0.5,0.6931471805599453,5.877735781779639,1.9459101490553132,5.272999558563747,1.3862943611198906,5.877735781779639,1.9459101490553132,0.0,0.6931471805599453,4.099884742597716,-0.06831900361000692,0,7,0.002445310951026555,0,0.0006887519346290808,34.00623169124862,0.972359799242031,0.07105936362983264,0
58.186.60.212,1,240,4,132,2,240.0,4.0,0.712178,0.712178,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 07:36:41.058337,2021-05-18 07:36:41.058337,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14550997253522263,0,-1,0.12646167171949946,0,6.010225570537706e-05,19.296216612207118,1.1171227835163577,0.03948155646497091,0
58.19.180.236,2,256,4,148,2,128.0,2.0,3.2e-05,3.2e-05,1,2,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 22:08:27.223018,2021-05-18 22:44:12.322707,2145.099689,1,2.0,Frankfurt,64.0,0.578125,0.5,1.0986122886681096,5.54907608489522,1.6094379124341003,5.003946305945459,1.0986122886681096,4.859812404361672,1.0986122886681096,7.671407375513396,1.0986122886681096,4.174387269895637,-0.044712346967454686,0,66,0.873630748541866,0,1.518792341967763,28.922361072424195,3.4029108447106324,0.25130820249462216,0
58.214.184.168,1,110,2,56,1,110.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 18:25:35.022407,2021-05-18 18:25:35.022407,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.1544440301398431,0,42,0.0,0,0.0,12.69058086566854,1.0,0.0006885953269985944,0
58.22.7.73,3,330,6,168,3,110.0,2.0,3.066666666666667e-05,2.8e-05,1,1,3,1,0.3333333333333333,1.0,-0.0,1.584962500721156,-0.0,2021-05-18 15:25:41.925020,2021-05-18 22:10:14.515714,24272.590694,3,1.0,London,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,10.09714423561428,0.6931471805599453,4.02535169073515,-0.05568431282922015,0,87,0.022241000257541402,0,0.506647528469413,31.60622311983889,0.9926479231687051,0.07820773763563106,0
58.23.109.194,1,128,2,74,1,128.0,2.0,3.2e-05,3.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:37:07.154324,2021-05-18 20:37:07.154324,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1419677453175181,0,19,0.0,0,0.0,14.249803356376763,1.0,0.008637080300046309,0
58.230.162.144,1,166,3,112,2,166.0,3.0,0.288943,0.288943,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:52:47.469957,2021-05-18 20:52:47.469957,0.0,1,1.0,London,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.07869467262080981,0,2,0.48485970923233357,0,0.0003854244333421747,19.815303350163575,1.182553188896407,0.14258837401905583,0
58.242.147.210,1,110,2,56,1,110.0,2.0,4.3e-05,4.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 15:04:27.800527,2021-05-18 15:04:27.800527,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.133173396857318,0,-1,0.49999999975537535,0,0.0,12.883285172764143,1.1628325863759663,0.11073235599800924,0
58.248.193.212,1,128,2,74,1,128.0,2.0,2.6e-05,2.6e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:58:40.431368,2021-05-18 14:58:40.431368,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14165345025904708,0,23,0.0,0,0.0,15.058641992671786,1.0,0.00993208219485359,0
58.248.193.247,1,128,2,74,1,128.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:34:04.088362,2021-05-18 20:34:04.088362,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14381307409263683,0,20,0.0,0,0.0,14.412247143752928,1.0,0.008020613035465422,0
58.248.193.90,1,128,2,74,1,128.0,2.0,3.1e-05,3.1e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:30:48.990595,2021-05-18 19:30:48.990595,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1428396591106757,0,26,0.0,0,0.0,14.275228248610148,1.0,0.00827278008312126,0
58.255.209.123,1,128,2,74,1,128.0,2.0,3.2e-05,3.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:46:13.859952,2021-05-18 10:46:13.859952,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1419677453175181,0,19,0.0,0,0.0,14.249803356376763,1.0,0.008637080300046309,0
58.27.209.91,1,240,4,132,2,240.0,4.0,0.655773,0.655773,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:44:40.264196,2021-05-18 12:44:40.264196,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14607316392260583,0,71,0.25844004656574693,0,3.7679754007048485e-05,18.621875634721924,0.9637833901573041,0.06465922008813842,0
58.27.219.243,2,480,8,264,4,240.0,4.0,0.7165675,0.7165675,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 17:25:08.424179,2021-05-18 22:30:53.999956,18345.575777,2,1.0,London,60.0,0.55,0.5,1.0986122886681096,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.484796933490655,1.6094379124341003,9.817198229911583,0.6931471805599453,4.110873864173311,-0.08122522103176155,0,78,0.4982013688708699,0,0.07548306472833305,35.80061266688,1.075903412003632,0.16695377563827463,0
58.27.230.131,1,240,4,132,2,240.0,4.0,0.673444,0.673444,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:10:45.047797,2021-05-18 13:10:45.047797,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14607316392260583,0,70,0.6726249586230645,0,8.826405955846551e-05,18.776179050217213,1.9388847994853418,0.1477158208599356,0
58.33.58.202,1,120,2,66,1,120.0,2.0,3.1e-05,3.1e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 23:16:14.818311,2021-05-18 23:16:14.818311,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,4.795790545596741,1.0986122886681096,4.204692619390966,0.6931471805599453,4.795790545596741,1.0986122886681096,0.0,0.6931471805599453,4.110873864173311,-0.11613566171787276,0,10,1.3455295563547385e-10,0,2.9802322387695312e-08,12.883751282813217,1.2495009624776146,0.01855840638758741,0
58.35.18.50,1,120,2,66,1,120.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:13:00.018134,2021-05-18 17:13:00.018134,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,4.795790545596741,1.0986122886681096,4.204692619390966,0.6931471805599453,4.795790545596741,1.0986122886681096,0.0,0.6931471805599453,4.110873864173311,-0.11336727845795624,0,10,0.0,0,4.2146848510894035e-08,13.313495153790436,1.0,0.020441272649993007,0
58.57.45.22,1,240,4,132,2,240.0,4.0,0.799597,0.799597,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:03:59.108764,2021-05-18 13:03:59.108764,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14236362006436915,0,-1,0.22169619910728383,0,0.00017196518493257416,20.496287116202257,1.0099978048280625,0.06168097210659834,0
58.58.125.5,10,1160,20,620,10,116.0,2.0,2.7700000000000002e-05,2.7499999999999998e-05,1,10,1,1,0.1,0.1,-0.0,-0.0,-0.0,2021-05-18 14:58:43.589852,2021-05-19 00:46:00.428834,35236.838982,5,2.0,London,58.0,0.5344827586206896,0.5,2.3978952727983707,7.057036981697891,3.044522437723423,6.431331081933479,2.3978952727983707,4.762173934797756,1.0986122886681096,10.469875755298055,1.0986122886681096,4.07753744390572,0.05515072067590421,1,-1,0.03204670464823612,0,2.624949426768216,59.72131950725681,1.600990677896743,0.17442248677953237,0
58.64.157.178,2,256,4,148,2,128.0,2.0,2.95e-05,2.95e-05,1,2,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-19 00:06:13.773391,2021-05-19 00:27:00.209614,1246.436223,1,2.0,Frankfurt,64.0,0.578125,0.5,1.0986122886681096,5.54907608489522,1.6094379124341003,5.003946305945459,1.0986122886681096,4.859812404361672,1.0986122886681096,7.12884570247111,1.0986122886681096,4.174387269895637,-0.04581958551783738,0,66,0.8739946199304996,0,1.5191238213893192,29.01104788518702,3.3896185913331367,0.25099911225306254,0
58.64.18.115,2,480,8,264,4,240.0,4.0,0.6928205000000001,0.6928205000000001,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 12:15:43.488009,2021-05-18 20:10:02.414405,28458.926396,2,1.0,London,60.0,0.55,0.5,1.0986122886681096,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.484796933490655,1.6094379124341003,10.256252285414217,0.6931471805599453,4.110873864173311,-0.08068858965188419,0,78,0.8452437047808748,0,0.2821558799434187,35.798678172441925,1.7380040332762714,0.23693291747077666,0
58.65.218.138,1,110,2,56,1,110.0,2.0,3.1e-05,3.1e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:53:41.314163,2021-05-18 17:53:41.314163,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15382040936686725,0,47,0.0,0,0.0,12.26083699469132,1.0,0.0003636742741477065,0
58.79.48.3,2,220,4,112,2,110.0,2.0,2.75e-05,2.75e-05,2,1,2,1,1.0,1.0,1.0,1.0,-0.0,2021-05-18 04:33:00.335113,2021-05-18 06:53:01.583265,8401.248152,2,1.0,Frankfurt,55.0,0.509090909090909,0.5,1.0986122886681096,5.3981627015177525,1.6094379124341003,4.727387818712341,1.0986122886681096,4.709530201312334,1.0986122886681096,9.03625458616583,0.6931471805599453,4.02535169073515,-0.07945877067159235,0,69,0.2941669897937093,0,0.3499922167943384,23.78771712303664,1.1836038231959913,0.11030301840298147,0
58.96.211.16,1,112,2,58,1,112.0,2.0,4.2e-05,4.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 00:51:38.748444,2021-05-19 00:51:38.748444,0.0,1,1.0,Amsterdam,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.12407542536936889,0,-1,0.7499999999296711,0,4.2146848510894035e-08,13.000130097080593,1.6337626015179587,0.16507728768500882,0
58.96.46.180,1,128,2,74,1,128.0,2.0,3e-05,3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:14:01.715763,2021-05-18 14:14:01.715763,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1429813742028958,0,27,0.0,0,0.0,14.324787841989663,1.0,0.008278193454327488,0
59.110.0.76,1,166,3,112,2,166.0,3.0,0.305289,0.305289,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:24:31.961038,2021-05-18 12:24:31.961038,0.0,1,1.0,Amsterdam,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.07797301587613198,0,2,0.09483948912667224,0,0.000626582082219882,19.827653350712577,1.168114417954948,0.06493371088233582,0
59.110.224.217,1,128,2,74,1,128.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 16:43:28.527572,2021-05-18 16:43:28.527572,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14381307409263683,0,20,0.0,0,0.0,14.412247143752928,1.0,0.008020613035465422,0
59.110.228.157,1,128,2,74,1,128.0,2.0,2.8e-05,2.8e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 01:14:36.533506,2021-05-19 01:14:36.533506,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14341562394451146,0,22,0.0,0,0.0,14.518706397957313,1.0,0.008354609580796032,0
59.110.241.156,1,110,2,56,1,110.0,2.0,3.7e-05,3.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 03:45:24.179484,2021-05-18 03:45:24.179484,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.14246746321020237,0,50,0.0,0,0.0,12.747184448143878,1.0,0.006269948406029867,0
59.110.47.93,5,830,15,560,10,166.0,3.0,0.16728179999999998,0.164026,2,5,1,1,0.4,0.2,0.9709505944546686,-0.0,-0.0,2021-05-18 10:17:29.088426,2021-05-19 00:05:05.148259,49656.059833,5,1.0,London,55.333333333333336,0.6746987951807228,0.6666666666666666,1.791759469228055,6.7226297948554485,2.772588722239781,6.329720905522696,2.3978952727983707,5.117993812416755,1.3862943611198906,10.812895851369023,0.6931471805599453,4.0312864262549635,0.047738391613175946,1,-1,0.004364633180264484,0,2.8206938404836266,57.82040986862425,1.0814845762201524,0.16308701791199756,0
59.120.197.109,6,1440,24,792,12,240.0,4.0,0.7301348333333334,0.7327685,1,6,1,1,0.16666666666666666,0.16666666666666666,-0.0,-0.0,-0.0,2021-05-18 08:10:09.819760,2021-05-18 19:13:51.436830,39821.61707,6,1.0,London,60.0,0.55,0.5,1.9459101490553132,7.273092595999522,3.2188758248682006,6.675823221634848,2.5649493574615367,5.484796933490655,1.6094379124341003,10.592190297959814,0.6931471805599453,4.110873864173311,0.06598289760218334,1,77,0.8366211350360315,0,1.135627256920163,60.98737284014347,1.1800564855602789,0.3397578040359335,1
59.124.140.99,1,240,4,132,2,240.0,4.0,0.732382,0.732382,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:39:30.411745,2021-05-18 14:39:30.411745,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14591794745636338,0,72,0.0,0,1.0908260680128867e-05,19.639700387012024,0.9749246491089842,0.014490390079466151,0
59.124.194.203,1,232,4,124,2,232.0,4.0,0.724679,0.724679,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:13:58.729694,2021-05-18 17:13:58.729694,0.0,1,1.0,London,58.0,0.5344827586206896,0.5,0.6931471805599453,5.4510384535657,1.6094379124341003,4.8283137373023015,1.0986122886681096,5.4510384535657,1.6094379124341003,0.0,0.6931471805599453,4.07753744390572,-0.11815174902912517,0,8,0.0,0,0.0005256987024959497,19.029381445701212,0.9633590001007519,0.02637596706287303,0
59.126.111.188,1,112,2,58,1,112.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:16:26.874215,2021-05-18 19:16:26.874215,0.0,1,1.0,London,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13680460770591552,0,38,0.0,0,0.0,13.785927817352338,1.0,0.010348600961322339,0
59.126.207.121,1,110,2,56,1,110.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:26:00.375927,2021-05-18 11:26:00.375927,0.0,1,1.0,London,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15240391650446872,0,44,0.0,0,0.0,12.238404442660478,1.0,0.0009823561763805575,0
59.126.29.54,1,110,2,56,1,110.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:11:48.533137,2021-05-18 20:11:48.533137,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.1545334629276267,0,40,0.0,0,0.0,12.397855889834101,1.0,0.0002310910566866518,0
59.126.31.144,1,110,2,56,1,110.0,2.0,3.6e-05,3.6e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 22:29:49.614272,2021-05-18 22:29:49.614272,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.14935571373627599,0,51,0.0,0,0.0,12.66878000336559,1.0,0.0029946420122511494,0
59.127.241.66,1,110,2,56,1,110.0,2.0,2.4e-05,2.4e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 16:36:44.101912,2021-05-18 16:36:44.101912,0.0,1,1.0,London,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.14824762836791744,0,48,0.0,0,0.0,14.568363365081012,1.0,0.0062059146577938835,0
